sentence_id,token_id,form,lemma,upos,deprel,head
s543,14,கூறுவதைய்,கூறு,V,Obj,16
s543,15,எல்லாம்,எல்லாம்,N,Obj,16
s543,16,ஏற்று,ஏல்,V,AAdjn,20
s543,17,அவர்களுக்கு,அவர்,R,Obj,19
s543,18,ஜீவனாம்சம்,ஜீவனாம்சம்,N,Obj,19
s543,19,தர,தரு,V,AAdjn,20
s543,20,உத்தரவிட,உத்தரவிடு,V,Obj,22
s543,21,முடியாது,முடி,V,AuxV,20
s543,22,என்று,என்,T,AuxC,25
s543,23,நீதிபதிகள்,நீதிபதி,N,Sb,25
s543,24,உறுதிபடத்,உறுதிபடு,V,AAdjn,25
s543,25,தெரிவித்தனர்,தெரிவி,V,Pred,0
s543,26,.,.,Z,AuxK,0
s544,1,இந்த,இந்த,D,AuxA,2
s544,2,வழக்கில்,வழக்கு,N,AAdjn,4
s544,3,வேலுசாமி,வேலுசாமி,N,Sb,4
s544,4,கூறுகிறார்,கூறு,V,AAdjn,5
s544,5,போல,போல்,P,AuxP,15
s544,6,அவருக்கு,அவர்,R,Obj,11
s544,7,லட்சுமி,லட்சுமி,N,Atr,8
s544,8,என்ற,என்,T,Atr,10
s544,9,முதல்,முதல்,U,Atr,10
s544,10,மனைவி,மனைவி,N,Obj,11
s544,11,இருந்தார்,இரு,V,Obj,13
s544,12,ஆ,ஆ,T,AuxZ,11
s544,13,என்ற்,என்,T,AuxC,15
s544,14,உம்,உம்,T,AuxZ,13
s544,15,விசாரிக்கும்,விசாரி,J,AdjAtr,16
s544,16,ஆறு,ஆறு,T,AuxC,18
s544,17,நீதிபதிகள்,நீதிபதி,N,Sb,18
s544,18,உத்தரவிட்டனர்,உத்தரவிடு,V,Pred,0
s544,19,.,.,Z,AuxK,0
s545,1,இந்தியா,இந்தியா,N,Sb,2
s545,2,வகுத்த்,வகு,V,AComp,3
s545,3,உள்ள,உள்,J,AdjAtr,6
s545,4,அணுசக்தி,அணுசக்தி,N,Atr,6
s545,5,இழப்பீட்டு,இழப்பீடு,N,Atr,6
s545,6,மசோதா,மசோதா,N,Sb,15
s545,7,சர்வதேச,சர்வதேசம்,N,Atr,8
s545,8,அளவில்,அளவு,N,AAdjn,9
s545,9,வகுக்கப்,வகு,V,AAdjn,11
s545,10,பட்ட்,படு,V,AuxV,9
s545,11,உள்ள,உள்,J,AdjAtr,12
s545,12,விதிமுறைகள்,விதிமுறை,N,AAdjn,13
s545,13,இலிருந்து,இலிருந்து,P,AuxP,15
s545,14,சற்று,சற்று,A,AAdjn,15
s545,15,மாறுபட்ட்,மாறுபடு,V,Pred,0
s545,16,உள்ளது,உள்,V,AuxV,15
s545,17,.,.,Z,AuxK,0
s546,1,இந்த,இந்த,D,AuxA,2
s546,2,மாறுபாடுகளை,மாறுபாடு,N,Obj,6
s546,3,இந்தியா,இந்தியா,N,Sb,6
s546,4,உடனடியாக,உடனடியாக,A,AAdjn,6
s546,5,சரி,சரி,N,Obj,6
s546,6,செய்ய,செய்,V,Obj,8
s546,7,வேண்டும்,வேண்டு,V,AuxV,6
s546,8,என்று,என்,T,AuxC,14
s546,9,இந்திய-அமெரிக்க,இந்திய-அமெரிக்கா,N,Atr,11
s546,10,உறவு,உறவு,N,Atr,11
s546,11,மேம்பாடு,மேம்பாடு,N,Atr,12
s546,12,குறித்த,குறி,P,AuxP,13
s546,13,அறிக்கையில்,அறிக்கை,N,AAdjn,14
s546,14,குறிப்பிடப்,குறிப்பிடு,V,Pred,0
s546,15,பட்ட்,படு,V,AuxV,14
s546,16,உள்ளது,உள்,V,AuxV,14
s546,17,.,.,Z,AuxK,0
s547,1,அணு,அணு,N,Atr,2
s547,2,மின்,மின்,N,Atr,3
s547,3,நிலையங்களுக்குத்,நிலையம்,N,Atr,4
s547,4,தேவைய்,தேவை,N,Atr,5
s547,5,ஆன,ஆன,T,Atr,6
s547,6,உபகரணங்களை,உபகரணம்,N,Obj,7
s547,7,அளிக்கும்,அளி,J,AdjAtr,8
s547,8,நிறுவனங்கள்,நிறுவனம்,N,Sb,15
s547,9,தான்,தான்,T,AuxZ,8
s547,10,அணு,அணு,N,Atr,11
s547,11,உலைகளில்,உலை,N,AAdjn,13
s547,12,விபத்து,விபத்து,N,Obj,13
s547,13,ஏற்பட்டால்,ஏற்படு,V,AAdjn,15
s547,14,பொறுப்பாக,பொறுப்பு,A,AAdjn,15
s547,15,வேண்டும்,வேண்டு,V,Pred,0
s547,16,.,.,Z,AuxK,0
s548,1,இந்த,இந்த,D,AuxA,2
s548,2,நிபந்தனை,நிபந்தனை,N,Obj,5
s548,3,80,80,U,Atr,4
s548,4,ஆண்டுகளுக்குப்,ஆண்டு,N,AAdjn,5
s548,5,பொருந்தும்,பொருந்து,V,Obj,6
s548,6,என்று,என்,T,AuxC,9
s548,7,இந்திய,இந்தியா,N,Atr,8
s548,8,நாடாளுமன்றத்தில்,நாடாளுமன்றம்,N,AComp,9
s548,9,நிறைவேற்றப்பட்ட,நிறைவேற்று,J,AdjAtr,11
s548,10,இழப்பீட்டு,இழப்பீடு,N,Atr,11
s548,11,மசோதாவில்,மசோதா,N,AAdjn,12
s548,12,குறிப்பிடப்,குறிப்பிடு,V,Pred,0
s548,13,பட்ட்,படு,V,AuxV,12
s548,14,உள்ளது,உள்,V,AuxV,12
s548,15,.,.,Z,AuxK,0
s549,1,இது,இது,R,Sb,6
s549,2,சர்வதேச,சர்வதேசம்,N,Atr,3
s549,3,விதிமுறைகளைக்,விதிமுறை,N,Obj,4
s549,4,காட்டிலும்,காட்டிலும்,T,AAdjn,6
s549,5,முற்றிலும்,முற்றிலும்,A,AAdjn,6
s549,6,மாறுபட்ட்,மாறுபடு,V,Pred,0
s549,7,உள்ளது,உள்,V,Pred,6
s549,8,.,.,Z,AuxK,0
s550,1,எனவே,எனவே,A,AAdjn,7
s550,2,சர்வதேச,சர்வதேசம்,N,Atr,3
s550,3,விதிமுறைகள்,விதிமுறை,N,AAdjn,4
s550,4,படி,படி,P,AuxP,7
s550,5,இந்தியா,இந்தியா,N,Sb,7
s550,6,மாற்றம்,மாற்றம்,N,Obj,7
s550,7,செய்ய,செய்,V,Obj,9
s550,8,வேண்டும்,வேண்டு,V,AuxV,7
s550,9,என்று,என்,T,AuxC,12
s550,10,அந்த,அந்த,D,AuxA,11
s550,11,அறிக்கை,அறிக்கை,N,Sb,12
s550,12,தெரிவித்த்,தெரிவி,V,Pred,0
s550,13,உள்ளது,உள்,V,AuxV,12
s550,14,.,.,Z,AuxK,0
s551,1,அமெரிக்காவின்,அமெரிக்கா,N,Atr,5
s551,2,முன்னாள்,முன்னாள்,J,Atr,3
s551,3,அரசியல்,அரசியல்,N,Atr,5
s551,4,விவகாரத்துறை,விவகாரத்துறை,N,Atr,5
s551,5,இணையமைச்சர்,இணையமைச்சர்,N,Atr,7
s551,6,நிகோலஸ்,நிகோலஸ்,N,Atr,7
s551,7,பர்ன்ஸ்,பர்ன்ஸ்,N,Atr_M,8
s551,8,மற்றும்,மற்றும்,C,Coord_M,14
s551,9,முன்னாள்,முன்னாள்,J,Atr,10
s551,10,வெளியுறவுத்துறை,வெளியுறவுத்துறை,N,Atr,11
s551,11,துணையமைச்சர்,துணையமைச்சர்,N,Atr,13
s551,12,ரிச்சர்,ரிச்சர்,N,Atr,13
s551,13,ஆர்மிடேஜ்,ஆர்மிடேஜ்,N,Atr_M,8
s551,14,மற்றும்,மற்றும்,C,Coord,18
s551,15,பேராசிரியர்,பேராசிரியர்,N,Atr,17
s551,16,ரிச்சர்ட்,ரிச்சர்ட்,N,Atr,17
s551,17,ஃபோன்டெய்ன்,ஃபோன்டெய்ன்,N,Atr_M,14
s551,18,ஆகியோர்,ஆகியோர்,N,Obj,20
s551,19,சேர்ந்து,சேர்,A,AAdjn,20
s551,20,தயாரித்த,தயாரி,J,AdjAtr,21
s551,21,அறிக்கையில்,அறிக்கை,N,AAdjn,23
s551,22,இத்தகவல்,தகவல்,N,Sb,23
s551,23,வெளியாகிய்,வெளியாகு,V,Pred,0
s551,24,உள்ளது,உள்,V,AuxV,23
s551,25,.,.,Z,AuxK,0
s552,1,இந்தியா-அமெரிக்கா,இந்தியா-அமெரிக்கா,N,Atr,2
s552,2,இடையில்,இடை,P,AuxP,3
s552,3,ஆன,ஆன,T,Atr,5
s552,4,அணுசக்தி,அணுசக்தி,N,Atr,5
s552,5,ஒப்பந்தம்,ஒப்பந்தம்,N,AAdjn,6
s552,6,Kஉறித்த்,குறி,P,AuxP_M,21
s552,7,உம்,உம்,T,AuxZ,6
s552,8,",",",",Z,AuxX,21
s552,9,இந்த,இந்த,D,AuxA,10
s552,10,ஒப்பந்தத்தால்,ஒப்பந்தம்,N,AAdjn,18
s552,11,இரு,இரு,U,Atr,12
s552,12,நாடுகள்,நாடு,N,Atr,13
s552,13,இடையில்,இடை,P,AuxP,14
s552,14,ஆன,ஆன,T,Atr,15
s552,15,உறவு,உறவு,N,Obj,18
s552,16,எந்த,எந்த,D,AuxA,17
s552,17,அளவுக்கு,அளவு,N,AAdjn,18
s552,18,மேம்படும்,மேம்படு,V,Obj,19
s552,19,என்பது,என்,T,AAdjn,20
s552,20,Kஉறித்த்,குறி,P,AuxP_M,21
s552,21,உம்,உம்,T,Coord,23
s552,22,அறிக்கை,அறிக்கை,N,Obj,23
s552,23,தயாரித்த்,தயாரி,V,Pred,0
s552,24,உள்ளனர்,உள்,V,AuxV,23
s552,25,.,.,Z,AuxK,0
s553,1,இரு,இரு,U,Atr,2
s553,2,நாடுகள்,நாடு,N,Atr,3
s553,3,இடையில்,இடை,P,AuxP,4
s553,4,ஆன,ஆன,T,Atr,5
s553,5,ஒப்பந்தத்தை,ஒப்பந்தம்,N,Obj,7
s553,6,சரிவர,சரிவரு,A,AAdjn,7
s553,7,நிறைவேற்றா,நிறைவேற்று,V,AAdjn,16
s553,8,விடில்,விடு,V,AuxV,7
s553,9,அதனால்,அதனால்,A,AAdjn,16
s553,10,இரு,இரு,U,Atr,11
s553,11,நாடுகள்,நாடு,N,Atr,12
s553,12,இடையில்,இடை,P,AuxP,13
s553,13,ஆன,ஆன,T,Atr,14
s553,14,உறவு,உறவு,N,Sb,16
s553,15,கடுமையாக,கடுமை,A,AAdjn,16
s553,16,பாதிக்க,பாதி,V,Pred,0
s553,17,ப்படும்,படு,V,AuxV,16
s553,18,.,.,Z,AuxK,0
s554,1,இதனால்,இதனால்,A,AAdjn,17
s554,2,அமெரிக்காவ்,அமெரிக்காவ்,N,Sb_M,6
s554,3,உம்,உம்,T,AuxZ,2
s554,4,",",",",Z,AuxX,6
s554,5,இந்தியாவ்,இந்தியா,N,Sb_M,6
s554,6,உம்,உம்,T,Coord,17
s554,7,அணு,அணு,N,Atr,8
s554,8,சக்தி,சக்தி,N,Atr,9
s554,9,ஒப்பந்தத்தில்,ஒப்பந்தம்,N,AAdjn,17
s554,10,சர்வதேச,சர்வதேசம்,N,Atr,11
s554,11,அளவில்,அளவு,N,AAdjn,12
s554,12,வகுக்கப்,வகு,V,AAdjn,14
s554,13,பட்ட்,படு,V,AuxV,12
s554,14,உள்ள,உள்,J,AdjAtr,15
s554,15,நடைமுறைகளை,நடைமுறை,N,Obj,17
s554,16,சரிவர,சரிவரு,A,AAdjn,17
s554,17,பின்பற்ற,பின்பற்று,V,Obj,19
s554,18,வேண்டும்,வேண்டு,V,AuxV,17
s554,19,என்ற்,என்,T,AuxC,22
s554,20,உம்,உம்,T,AuxZ,19
s554,21,அறிக்கையில்,அறிக்கை,N,AAdjn,22
s554,22,குறிப்பிடப்,குறிப்பிடு,V,Pred,0
s554,23,பட்ட்,படு,V,AuxV,22
s554,24,உள்ளது,உள்,V,AuxV,22
s554,25,.,.,Z,AuxK,0
s555,1,சமீபத்தில்,சமீபம்,A,AAdjn,4
s555,2,இந்திய,இந்தியா,N,Atr,3
s555,3,நாடாளுமன்றத்தில்,நாடாளுமன்றம்,N,AComp,4
s555,4,நிறைவேற்றப்பட்ட,நிறைவேற்று,J,AdjAtr,8
s555,5,அணு,அணு,N,Atr,8
s555,6,விபத்து,விபத்து,N,Atr,8
s555,7,இழப்பீட்டு,இழப்பீடு,N,Atr,8
s555,8,மசோதா,மசோதா,N,Sb,14
s555,9,",",",",Z,AuxX,14
s555,10,சர்வதேச,சர்வதேசம்,N,Atr,11
s555,11,தரத்த்,தரம்,N,AAdjn,12
s555,12,இலிருந்து,இலிருந்து,P,AuxP,14
s555,13,அதிகமாக,அதிகமாக,A,AAdjn,14
s555,14,மாறுபடுகிறது,மாறுபடு,V,Pred,0
s555,15,.,.,Z,AuxK,0
s556,1,அணு,அணு,N,Atr,2
s556,2,உலைகளுக்கு,உலை,N,Obj,6
s556,3,உதிரி,உதிரி,J,Atr,4
s556,4,பாகங்களை,பாகம்,N,Obj,6
s556,5,சப்ளை,சப்ளை,N,Obj,6
s556,6,செய்யும்,செய்,J,AdjAtr,7
s556,7,நிறுவனங்கள்,நிறுவனம்,N,Sb,11
s556,8,தான்,தான்,T,AuxZ,7
s556,9,விபத்து,விபத்து,N,Obj,10
s556,10,ஏற்பட்டால்,ஏற்படு,V,AAdjn,11
s556,11,பொறுப்பேற்க,பொறுப்பேல்,V,Obj,13
s556,12,வேண்டும்,வேண்டு,V,AuxV,11
s556,13,என்ற்,என்,T,AuxC_M,21
s556,14,உம்,உம்,T,AuxZ,13
s556,15,",",",",Z,AuxX,21
s556,16,இது,இது,R,Sb,19
s556,17,80,80,U,Atr,18
s556,18,ஆண்டுகளுக்குப்,ஆண்டு,N,AAdjn,19
s556,19,பொருந்தும்,பொருந்து,V,Obj,20
s556,20,என்ற்,என்,T,AuxC_M,21
s556,21,உம்,உம்,T,Coord,22
s556,22,தெரிவித்த்,தெரிவி,V,Pred,0
s556,23,உள்ளது,உள்,V,AuxV,22
s556,24,.,.,Z,AuxK,0
s557,1,இது,இது,R,Sb,5
s557,2,அமெரிக்க,அமெரிக்கா,N,Atr,3
s557,3,நிறுவனங்களை,நிறுவனம்,N,Obj,5
s557,4,மிகுந்த,மிகுந்த,J,Obj,5
s557,5,ஏமாற்றத்துக்குள்ளாக்கிய்,ஏமாற்றத்துக்குள்ளாக்கு,V,Pred,0
s557,6,உள்ளது,உள்,V,AuxV,5
s557,7,.,.,Z,AuxK,0
s558,1,எனவே,எனவே,A,AAdjn,8
s558,2,இந்தப்,இந்த,D,AuxA,3
s558,3,பிரச்னையைத்,பிரச்னை,N,Obj,4
s558,4,தீர்க்க,தீர்,V,AAdjn,8
s558,5,இந்தியா,இந்தியா,N,Sb,8
s558,6,உடனடியாக,உடனடியாக,A,AAdjn,8
s558,7,நடவடிக்கை,நடவடிக்கை,N,Obj,8
s558,8,எடுக்க,எடு,V,Pred,0
s558,9,வேண்டும்,வேண்டு,V,AuxV,8
s558,10,.,.,Z,AuxK,0
s559,1,இதை,இது,R,Obj,2
s559,2,நிறைவேற்றா,நிறைவேற்று,V,AAdjn,29
s559,3,விட்டால்,விடு,V,AuxV,2
s559,4,இரு,இரு,U,Atr,5
s559,5,நாடுகள்,நாடு,N,Atr,6
s559,6,இடையே,இடையே,P,AuxP,7
s559,7,மேற்கொள்ளப்பட்ட,மேற்கொள்,J,AdjAtr,10
s559,8,மிக,மிக,Q,Atr,9
s559,9,முக்கியமான,முக்கியம்,J,Atr,10
s559,10,ஒப்பந்தம்,ஒப்பந்தம்,N,Sb,11
s559,11,செயல்படாமல்,செயல்படு,V,AAdjn,12
s559,12,போவத்,போ,V,AAdjn,13
s559,13,ஓடு,ஓடு,P,AuxP,26
s559,14,",",",",Z,AuxX,26
s559,15,அரசியல்,அரசியல்,N,Atr,16
s559,16,ரீதியில்,ரீதி,N,AAdjn,22
s559,17,இரு,இரு,U,Atr,18
s559,18,நாடுகள்,நாடு,N,Atr,19
s559,19,இடையே,இடையே,P,AuxP,21
s559,20,பெரும்,பெரும்,J,Atr,21
s559,21,விரிசல்,விரிசல்,N,Obj,22
s559,22,ஏற்படுவதற்க்,ஏற்படு,V,Atr,23
s559,23,ஆன,ஆன,T,Atr,24
s559,24,வாய்ப்பு,வாய்ப்பு,N,Sb,25
s559,25,உள்ளது,உள்,V,Obj,26
s559,26,என்ற்,என்,T,AuxC,29
s559,27,உம்,உம்,T,AuxZ,26
s559,28,அறிக்கையில்,அறிக்கை,N,AAdjn,29
s559,29,தெரிவிக்கப்,தெரிவி,V,Pred,0
s559,30,பட்ட்,படு,V,AuxV,29
s559,31,உள்ளது,உள்,V,AuxV,29
s559,32,.,.,Z,AuxK,0
s560,1,அணு,அணு,N,Atr,3
s560,2,விபத்து,விபத்து,N,Atr,3
s560,3,இழப்பீடு,இழப்பீடு,N,Atr,4
s560,4,மசோதாவில்,மசோதா,N,AAdjn,6
s560,5,மாற்றங்கள்,மாற்றம்,N,Obj,6
s560,6,செய்து,செய்,V,AAdjn,15
s560,7,எஞ்சிய,எஞ்சு,J,AdjAtr,12
s560,8,பிற,பிற,J,Atr,11
s560,9,அணு,அணு,N,Atr,11
s560,10,ஆயுத,ஆயுதம்,N,Atr,11
s560,11,பரவல்,பரவல்,N,Atr,12
s560,12,நிபந்தனைகளைய்,நிபந்தனை,N,Obj,15
s560,13,உம்,உம்,T,AuxZ,12
s560,14,இந்தியா,இந்தியா,N,Sb,15
s560,15,நிறைவேற்றினால்,நிறைவேற்று,V,AAdjn,22
s560,16,அது,அது,R,Sb,22
s560,17,இந்தியாவுக்கு,இந்தியா,N,Obj,22
s560,18,வரலாற்று,வரலாறு,N,Atr,19
s560,19,ரீதியில்,ரீதி,N,AAdjn,22
s560,20,மிகப்,மிக,Q,Atr,21
s560,21,பெரிய,பெரிய,J,Atr,22
s560,22,சாதனையாக,சாதனை,A,AAdjn,23
s560,23,இருக்கும்,இரு,V,Obj,24
s560,24,என்ற்,என்,T,AuxC,26
s560,25,உம்,உம்,T,AuxZ,24
s560,26,குறிப்பிடப்,குறிப்பிடு,V,Pred,0
s560,27,பட்ட்,படு,V,AuxV,26
s560,28,உள்ளது,உள்,V,AuxV,26
s560,29,.,.,Z,AuxK,0
s561,1,அமெரிக்காவின்,அமெரிக்கா,N,Atr,3
s561,2,முன்னாள்,முன்னாள்,J,Atr,3
s561,3,அதிபர்,அதிபர்,N,Atr,5
s561,4,ஜார்ஜ்,ஜார்ஜ்,N,Atr,5
s561,5,புஷ்,புஷ்,N,Atr,6
s561,6,அமைச்சரவையில்,அமைச்சரவை,N,AAdjn,9
s561,7,மிக,மிக,Q,Atr,8
s561,8,முக்கியமானவர்களில்,முக்கியமானவர்,N,AAdjn,9
s561,9,ஒருவர்,ஒருவர்,N,Atr,10
s561,10,ஆன,ஆன,T,Atr,12
s561,11,நிகோலஸ்,நிகோலஸ்,N,Atr,12
s561,12,பர்ன்ஸ்,பர்ன்ஸ்,N,Sb,24
s561,13,",",",",Z,AuxX,24
s561,14,இரு,இரு,U,Atr,15
s561,15,நாடுகள்,நாடு,N,Atr,16
s561,16,இடையில்,இடை,P,AuxP,17
s561,17,ஆன,ஆன,T,Atr,20
s561,18,அணு,அணு,N,Atr,20
s561,19,சக்தி,சக்தி,N,Atr,20
s561,20,ஒப்பந்தம்,ஒப்பந்தம்,N,Obj,21
s561,21,கையெழுத்தாவதில்,கையெழுத்தாகு,V,AAdjn,24
s561,22,மிகுந்த,மிகுந்த,J,Atr,23
s561,23,தீவிரம்,தீவிரம்,N,Obj,24
s561,24,காட்டினார்,காட்டு,V,Pred,0
s561,25,.,.,Z,AuxK,0
s562,1,இந்தியா,இந்தியா,N,Sb,2
s562,2,கொண்டு,கொள்,V,AComp,4
s562,3,வந்த்,வா,V,AAdjn,2
s562,4,உள்ள,உள்,J,AdjAtr,8
s562,5,அணு,அணு,N,Atr,8
s562,6,விபத்து,விபத்து,N,Atr,8
s562,7,இழப்பீட்டு,இழப்பீடு,N,Atr,8
s562,8,மசோதாவால்,மசோதா,N,AAdjn,19
s562,9,",",",",Z,AuxX,19
s562,10,இரு,இரு,U,Atr,11
s562,11,நாடுகள்,நாடு,N,Atr,12
s562,12,இடையில்,இடை,P,AuxP,13
s562,13,ஆன,ஆன,T,Atr,15
s562,14,அணுசக்தி,அணுசக்தி,N,Atr,15
s562,15,ஒப்பந்தம்,ஒப்பந்தம்,N,Obj,16
s562,16,நிறைவேற்றுவதில்,நிறைவேற்று,V,AAdjn,19
s562,17,சந்தேகமான,சந்தேகம்,J,Atr,18
s562,18,நிலை,நிலை,N,Obj,19
s562,19,உருவாகிய்,உருவாகு,V,Obj,21
s562,20,உள்ளது,உள்,V,AuxV,19
s562,21,என்ற்,என்,T,AuxC,24
s562,22,உம்,உம்,T,AuxZ,21
s562,23,அவர்,அவர்,R,Sb,24
s562,24,குறிப்பிட்ட்,குறிப்பிடு,V,Pred,0
s562,25,உள்ளார்,உள்,V,AuxV,24
s562,26,.,.,Z,AuxK,0
s563,1,இந்திய-அமெரிக்க,இந்திய-அமெரிக்கா,N,Atr,3
s563,2,அணுசக்தி,அணுசக்தி,N,Atr,3
s563,3,உடன்பாடு,உடன்பாடு,N,Sb,6
s563,4,இருவழிச்,இருவழி,N,Atr,5
s563,5,சாலை,சாலை,N,Obj,6
s563,6,போன்றது,போல்,V,Pred,0
s563,7,.,.,Z,AuxK,0
s564,1,இதை,இது,R,Obj,2
s564,2,நிறைவேற்றுவதில்,நிறைவேற்று,V,AAdjn,7
s564,3,இந்தியாவுக்க்,இந்தியா,N,Sb,7
s564,4,உம்,உம்,T,AuxZ,3
s564,5,சில,சில,J,Atr,6
s564,6,சங்கடங்கள்,சங்கடம்,N,Obj,7
s564,7,உள்ளன,உள்,V,Obj,8
s564,8,என்பதைய்,என்,T,AuxC,10
s564,9,உம்,உம்,T,AuxZ,8
s564,10,உணர்ந்த்,உணர்,V,Obj,12
s564,11,உள்ளத்,உள்,V,AuxV,10
s564,12,ஆக,ஆக,T,AuxC,14
s564,13,அவர்,அவர்,R,Sb,14
s564,14,குறிப்பிட்டார்,குறிப்பிடு,V,Pred,0
s564,15,.,.,Z,AuxK,0
s565,1,அணுசக்தி,அணுசக்தி,N,Atr,2
s565,2,ஒப்பந்தத்தை,ஒப்பந்தம்,N,Obj,3
s565,3,அமல்படுத்தும்,அமல்படுத்து,J,AAdjn,4
s565,4,போது,போது,T,AuxC,9
s565,5,",",",",Z,AuxX,9
s565,6,புதிதாக,புதிது,A,AAdjn,9
s565,7,அணுசக்தி,அணுசக்தி,N,Atr,8
s565,8,மசோதாவை,மசோதா,N,Obj,9
s565,9,கொண்டு,கொள்,V,Pred,0
s565,10,வரல்,வரல்,V,AuxV,9
s565,11,ஆம்,ஆகு,V,AuxV,9
s565,12,.,.,Z,AuxK,0
s566,1,ராணுவ,ராணுவம்,N,Atr,3
s566,2,தளவாட,தளவாடம்,N,Atr,3
s566,3,தயாரிப்பில்,தயாரிப்பு,N,AComp,4
s566,4,நிலவும்,நிலவு,J,AdjAtr,5
s566,5,தடைகளை,தடை,N,Obj,6
s566,6,நீக்க,நீக்கு,V,Pred,0
s566,7,வேண்டும்,வேண்டு,V,AuxV,6
s566,8,.,.,Z,AuxK,0
s567,1,காப்புரிமை,காப்புரிமை,N,Atr,2
s567,2,தொடர்பான,தொடர்பு,J,Atr,4
s567,3,விதிமீறல்,விதிமீறல்,N,Atr,4
s567,4,விவரங்களை,விவரம்,N,Obj,5
s567,5,பேசித்,பேசு,V,AAdjn,6
s567,6,தீர்த்துக்,தீர்,V,Obj,9
s567,7,கொள்ளல்,கொள்,V,AuxV,6
s567,8,ஆம்,ஆகு,V,AuxV,6
s567,9,என்ற்,என்,T,AuxC,12
s567,10,உம்,உம்,T,AuxZ,9
s567,11,பர்ன்ஸ்,பர்ன்ஸ்,N,Sb,12
s567,12,குறிப்பிட்ட்,குறிப்பிடு,V,Pred,0
s567,13,உள்ளார்,உள்,V,AuxV,12
s567,14,.,.,Z,AuxK,0
s568,1,அமெரிக்கா,அமெரிக்கா,N,Atr_M,2
s568,2,",",",",Z,Coord,4
s568,3,நார்வேயில்,நார்வே,N,Atr_M,2
s568,4,உள்ள,உள்,P,AuxP,5
s568,5,புலிகள்,புலி,N,Sb,8
s568,6,மீண்டும்,மீண்டும்,A,AAdjn,7
s568,7,ஒருங்கிணைய,ஒருங்கிணை,V,AAdjn,8
s568,8,முயற்சி,முயற்சி,N,Obj,9
s568,9,செய்து,செய்,V,Obj,11
s568,10,வருகின்றனர்,வரு,V,AuxV,9
s568,11,என்று,என்,T,AuxC,16
s568,12,இலங்கை,இலங்கை,N,Atr,15
s568,13,பிரதமர்,பிரதமர்,N,Atr,15
s568,14,டி.எம்.,டி.எம்.,N,Atr,15
s568,15,ஜெயரத்ன,ஜெயரத்ன,N,Sb,16
s568,16,கூறினார்,கூறு,V,Pred,0
s568,17,.,.,Z,AuxK,0
s569,1,இலங்கை,இலங்கை,N,Atr,2
s569,2,நாடாளுமன்றத்தில்,நாடாளுமன்றம்,N,AComp,4
s569,3,புதன்கிழமை,புதன்கிழமை,N,Obj,4
s569,4,நடைபெற்ற,நடைபெறு,J,AdjAtr,5
s569,5,விவாதத்தில்,விவாதம்,N,AAdjn,6
s569,6,கலந்து,கல,V,AAdjn,9
s569,7,கொண்டு,கொள்,V,AuxV,6
s569,8,ஜெயரத்ன,ஜெயரத்ன,N,Sb,9
s569,9,பேசியத்,பேசு,V,Pnom,0
s569,10,ஆவது,ஆவது,T,AuxZ,9
s569,11,:,:,Z,AuxK,9
s569,12,.,.,Z,AuxK,0
s570,1,கடந்த,கடந்த,J,Atr,2
s570,2,ஆண்டு,ஆண்டு,N,AAdjn,4
s570,3,முள்ளிவாய்க்காலில்,முள்ளிவாய்க்கால்,N,AComp,4
s570,4,நடந்த,நட,J,AdjAtr,6
s570,5,இறுதிப்,இறுதி,N,Atr,6
s570,6,போரில்,போர்,N,AAdjn,8
s570,7,ராணுவம்,ராணுவம்,N,Sb,8
s570,8,வெற்றி,வெற்றி,N,Pred,0
s570,9,பெற்றது,பெறு,V,AuxA,8
s570,10,.,.,Z,AuxK,0
s571,1,இந்த,இந்த,D,AuxA,2
s571,2,நிலையில்,நிலை,N,AAdjn,12
s571,3,அமெரிக்கா,அமெரிக்கா,N,Atr_M,4
s571,4,மற்றும்,மற்றும்,C,Coord,6
s571,5,நார்வேயில்,நார்வே,N,Atr_M,4
s571,6,உள்ள,உள்,J,AdjAtr,8
s571,7,புலிகள்,புலி,N,Atr,8
s571,8,அமைப்பைச்,அமைப்பு,N,Obj,9
s571,9,சேர்ந்தவர்கள்,சேர்,N,Sb,12
s571,10,மீண்டும்,மீண்டும்,A,AAdjn,11
s571,11,ஒருங்கிணைய,ஒருங்கிணை,V,AAdjn,12
s571,12,முயற்சித்து,முயற்சி,V,Pred,0
s571,13,வருகின்றனர்,வரு,V,AuxV,12
s571,14,.,.,Z,AuxK,0
s572,1,அமெரிக்கா,அமெரிக்கா,N,Atr_M,2
s572,2,",",",",Z,Coord,4
s572,3,நார்வேயில்,நார்வே,N,Atr_M,2
s572,4,உள்ள,உள்,P,AuxP,7
s572,5,புலிகள்,புலி,N,Atr,7
s572,6,படை,படை,N,Atr,7
s572,7,தலைவர்கள்,தலைவர்,N,Sb,14
s572,8,",",",",Z,AuxX,14
s572,9,புலிகள்,புலி,N,Atr,11
s572,10,புலனாய்வுப்,புலனாய்வு,N,Atr,11
s572,11,பிரிவை,பிரிவு,N,Obj,13
s572,12,மீண்டும்,மீண்டும்,A,AAdjn,13
s572,13,ஏற்படுத்த,ஏற்படு,V,AAdjn,14
s572,14,முயற்சித்து,முயற்சி,V,Pred,0
s572,15,வருகின்றனர்,வரு,V,AuxV,14
s572,16,.,.,Z,AuxK,0
s573,1,அது,அது,R,Atr,2
